#TimeStamp;Runtime;Requests
0.97;0.08;26
1.97;0.01;3
2.97;0.01;1
3.97;0.01;2
8.07;0;1
9.11;0;2
10.11;0;2
11.11;0;3
12.16;0;4
13.17;0;3
14.22;0;4
15.27;0;5
16.31;0;2
17.35;0;3
18.36;0;3
19.39;0;4
20.4;0;4
21.4;0;2
22.4;0;4
23.4;0.01;3
24.59;0;4
25.62;0.01;6
26.63;0.01;2
27.67;0.01;3
28.94;0.01;2
29.95;0.01;1
30.99;0.01;3
32;0.02;3
33.04;0.04;5
34.05;0.06;2
35.21;0.04;3
36.24;0.04;2
37.27;0.02;3
38.29;0.02;6
39.33;0.02;6
40.33;0.01;5
41.33;0.01;3
42.36;0.01;3
43.37;0.01;2
44.43;0.01;3
45.53;0.01;3
46.58;0.01;3
47.63;0.01;3
48.64;0.01;3
49.69;0.01;4
50.72;0.01;4
51.83;0.01;5
52.87;0.01;4
53.89;0.01;3
54.92;0.01;3
55.94;0.01;3
57.12;0.01;4
58.37;0.01;4
59.42;0.01;1
60.45;0.01;2
61.46;0.01;2
62.46;0.01;3
63.46;0.01;2
64.54;0.01;2
65.56;0.01;3
66.59;0.01;2
67.6;0.01;2
68.64;0.01;2
69.65;0.01;2
70.7;0.01;3
71.72;0.01;3
72.75;0.01;2
73.79;0.01;2
74.82;0.01;1
75.83;0.01;1
76.9;0.01;1
77.91;0.01;1
78.94;0.01;2
79.99;0.01;1
88.18;0;1
89.24;0;1
90.26;0;1
91.4;0;1
95.75;0;1
98.54;0;1
99.54;0;1
100.58;0;1
102.7;0;1
104.85;0;1
105.92;0;1
109.9;0.01;1
110.96;0;1
112.3;0.01;1
118.97;0.01;1
120;0;1
121.71;0;1
124.73;0;1
125.92;0;1
127.86;0;1
131.26;0;1
137.27;0;1
138.27;0;1
139.31;0;1
140.52;0;1
145.33;0.01;1
148.85;0;1
150.57;0;1
151.59;0;2
152.75;0;2
158.19;0;1
159.75;0;1
160.87;0;1
162.02;0;2
167.88;0;1
168.88;0;1
170.31;0;1
173.43;0;3
174.58;0.01;1
177.04;0.01;1
178.1;0.01;1
179.52;0;1
180.59;0;1
181.62;0;2
182.79;0.01;1
183.89;0.01;1
187.79;0;1
189.16;0.01;1
190.36;0;1
191.4;0;1
192.49;0;3
193.51;0;3
194.54;0;1
195.58;0;1
196.58;0.01;1
202.75;0;2
208.14;0;1
211.64;0;1
213.24;0;2
214.47;0;1
215.87;0;2
220.05;0;1
221.48;0.01;1
230.1;0;1
234.11;0;1
235.29;0;1
238.31;0;1
239.51;0;1
253.23;0;1
255.68;0;1
258.53;0;1
259.66;0;1
260.68;0;1
263.54;0;1
264.61;0;1
268.58;0;1
271.35;0;2
275.12;0;1
277.79;0;1
283.23;0;1
284.52;0;1
288.88;0;2
289.9;0;1
290.93;0;3
291.94;0;1
293.08;0;1
294.11;0;1
295.11;0;2
296.13;0;2
297.18;0;2
298.23;0;1
299.28;0.01;1
300.32;0.01;1
301.35;0.01;2
302.4;0.01;1
303.41;0.01;1
304.42;0.01;2
305.45;0;1
307.5;0.01;1
309.52;0.01;1
311.32;0.01;1
312.82;0.01;1
313.82;0.01;1
314.87;0.01;1
315.94;0.01;2
317.03;0.01;1
318.09;0.01;1
321.34;0.01;1
322.34;0.01;1
323.38;0.01;1
324.43;0.01;1
325.43;0.01;1
326.62;0.03;2
